"species","species_id","phenophase_id","common_name","phenophase_description","intensity_value","site_name","elevation_in_meters","elev_bands","tmin_winter","tmin_spring","tmax_winter","tmax_spring","daylength","individual_id","year","day_of_year"
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Greenbrier",439,"<800m",0.67,7.65,10.98,21.07,48038,30499,2019,118
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Greenbrier",439,"<800m",0.67,7.65,10.98,21.07,48038,30502,2019,118
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Greenbrier",439,"<800m",0.67,7.65,10.98,21.07,48038,30504,2019,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Greenbrier",439,"<800m",0.67,7.65,10.98,21.07,48038,30505,2019,118
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Greenbrier",439,"<800m",0.67,7.65,10.98,21.07,48038,50738,2019,118
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Greenbrier",439,"<800m",0.67,7.65,10.98,21.07,48038,114723,2019,118
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Greenbrier",439,"<800m",0.67,7.65,10.98,21.07,48038,132184,2019,118
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33214,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33215,2019,261
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,42509,33217,2019,268
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33218,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,42509,33219,2019,268
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33220,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,42509,33223,2019,268
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33224,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33226,2019,261
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33227,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33229,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33232,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33233,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33234,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33235,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33236,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33237,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33239,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33240,2019,261
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33241,2019,261
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,33243,2019,261
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lagoons",398,"<800m",0.77,7.95,10.97,21.07,43546,75836,2019,261
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",0.68,7.89,10.81,20.9,39744,33248,2019,288
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",0.68,7.89,10.81,20.9,39744,33251,2019,288
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",0.68,7.89,10.81,20.9,39744,33252,2019,288
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",0.68,7.89,10.81,20.9,39744,33255,2019,288
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-West Prong",594,"<800m",0.68,7.89,10.81,20.9,39744,33260,2019,288
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Marcs Trail",510,"<800m",0.77,7.95,10.97,21.07,51840,33124,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Marcs Trail",510,"<800m",0.77,7.95,10.97,21.07,51840,33131,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Marcs Trail",510,"<800m",0.77,7.95,10.97,21.07,51840,33134,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Marcs Trail",510,"<800m",0.77,7.95,10.97,21.07,48038,33135,2019,228
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Marcs Trail",510,"<800m",0.77,7.95,10.97,21.07,48038,75839,2019,228
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Falls Trail",444,"<800m",0.77,7.95,10.97,21.07,46310,33191,2019,103
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Falls Trail",444,"<800m",0.77,7.95,10.97,21.07,46310,33192,2019,103
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Falls Trail",444,"<800m",0.77,7.95,10.97,21.07,46310,33193,2019,103
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Falls Trail",444,"<800m",0.77,7.95,10.97,21.07,46310,33195,2019,103
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Falls Trail",444,"<800m",0.77,7.95,10.97,21.07,46310,33197,2019,103
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33136,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33138,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33139,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33140,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,49075,33141,2019,125
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33142,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,48038,33145,2019,228
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33146,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33148,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33151,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33153,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33156,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33157,2019,181
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33158,2019,181
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,33160,2019,181
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,75569,2019,181
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,75570,2019,181
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,75571,2019,181
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,50458,75572,2019,139
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Tremont-Lumber Ridge",512,"<800m",0.77,7.95,10.97,21.07,51840,75574,2019,181
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,50458,33166,2019,140
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,47693,33169,2019,230
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,50458,33170,2019,140
"caroliniana",823,483,"American hornbeam","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,50458,33172,2019,140
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,50458,33175,2019,140
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,49421,33176,2019,130
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,50458,33180,2019,140
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,48730,33182,2019,122
"grandifolia",79,483,"American beech","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,47347,33184,2019,113
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,47347,33185,2019,113
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,44582,75737,2019,91
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,50458,75738,2019,140
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,44582,75833,2019,91
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-Dorsey Branch",423,"<800m",0.66,7.85,10.73,20.84,44582,75834,2019,91
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,46310,33200,2019,103
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,48038,33202,2019,117
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,46310,33205,2019,103
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,46310,33206,2019,103
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,46310,33208,2019,103
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,48038,33209,2019,117
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,48038,33211,2019,117
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,46310,33212,2019,103
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,44582,75740,2019,90
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,44582,75741,2019,90
"flava",1172,483,"yellow buckeye","Leaves","95% or more","GRSM-Tremont-Cemetery",435,"<800m",0.77,7.95,10.97,21.07,44582,75742,2019,90
"pensylvanica",1189,483,"pin cherry","Leaves","95% or more","GRSM-Clingmans Dome AQ",2017,">1300m",-3.75,2.38,3.65,12.16,50803,49725,2019,144
"pensylvanica",1189,483,"pin cherry","Leaves","95% or more","GRSM-Clingmans Dome AQ",2017,">1300m",-3.75,2.38,3.65,12.16,51149,49732,2019,151
"pensylvanica",1189,483,"pin cherry","Leaves","95% or more","GRSM-Clingmans Dome AQ",2017,">1300m",-3.75,2.38,3.65,12.16,51149,49734,2019,151
"alba",100,483,"white oak","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",0.71,7.77,11.07,21.37,39398,50003,2019,291
"alba",100,483,"white oak","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",0.71,7.77,11.07,21.37,39398,50008,2019,291
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",0.71,7.77,11.07,21.37,39398,50014,2019,291
"alba",100,483,"white oak","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",0.71,7.77,11.07,21.37,39398,50016,2019,291
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",0.71,7.77,11.07,21.37,39398,50018,2019,291
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-AT Fontana",579,"<800m",0.71,7.77,11.07,21.37,39398,116622,2019,291
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",0.88,7.95,11.38,21.76,39398,50020,2019,291
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",0.88,7.95,11.38,21.76,39398,50021,2019,291
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",0.88,7.95,11.38,21.76,39398,50022,2019,291
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",0.88,7.95,11.38,21.76,39398,50025,2019,291
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",0.88,7.95,11.38,21.76,39398,50032,2019,291
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",0.88,7.95,11.38,21.76,39398,50034,2019,291
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",0.88,7.95,11.38,21.76,39398,50037,2019,291
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-AT Lakeshore Trail",596,"<800m",0.88,7.95,11.38,21.76,39398,90373,2019,291
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.83,4.77,7.71,17.09,51149,50042,2019,148
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.83,4.77,7.71,17.09,51149,50043,2019,148
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.83,4.77,7.71,17.09,51149,50046,2019,148
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.83,4.77,7.71,17.09,51149,50047,2019,148
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.83,4.77,7.71,17.09,51149,50049,2019,148
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.83,4.77,7.71,17.09,51149,50054,2019,148
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.83,4.77,7.71,17.09,51149,50057,2019,148
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Cataloochee Divide",1244,"800-1300m",-1.83,4.77,7.71,17.09,51149,50060,2019,148
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",0.77,7.99,10.77,21.02,50112,50675,2019,135
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",0.77,7.99,10.77,21.02,49075,50680,2019,127
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",0.77,7.99,10.77,21.02,49075,50681,2019,127
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",0.77,7.99,10.77,21.02,49075,50682,2019,127
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",0.77,7.99,10.77,21.02,49075,50684,2019,127
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Cades Cove AQ",559,"<800m",0.77,7.99,10.77,21.02,49075,50685,2019,127
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",0.61,8.05,10.03,20.3,48038,50704,2019,117
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",0.61,8.05,10.03,20.3,48038,50706,2019,117
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",0.61,8.05,10.03,20.3,48038,116613,2019,117
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",0.61,8.05,10.03,20.3,50803,116614,2019,145
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",0.61,8.05,10.03,20.3,50803,116616,2019,145
"alba",100,483,"white oak","Leaves","95% or more","GRSM-Look Rock AQ",802,"800-1300m",0.61,8.05,10.03,20.3,49075,116617,2019,127
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,51149,50312,2019,152
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,51149,50686,2019,152
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,51149,50687,2019,152
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,50112,50688,2019,138
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,51149,50689,2019,152
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,51149,50690,2019,152
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,51149,50691,2019,152
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,50112,50692,2019,138
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,51149,50693,2019,152
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,51149,50694,2019,152
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,51149,50695,2019,152
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,50112,50696,2019,138
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,50112,50697,2019,138
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Elkmont AQ",636,"<800m",0.22,7.23,10.19,20.13,51149,50698,2019,152
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,50112,67707,2019,135
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,50112,67708,2019,135
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,51494,67709,2019,153
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,50458,67710,2019,139
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,50112,67711,2019,210
"grandifolia",79,483,"American beech","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,50803,67712,2019,143
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,50803,67713,2019,143
"grandifolia",79,483,"American beech","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,48384,67714,2019,120
"arboreum",1187,483,"sourwood","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,50458,67715,2019,139
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,50803,67718,2019,143
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,51494,67719,2019,153
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,51494,67720,2019,153
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,51494,67721,2019,153
"tulipifera",82,483,"tuliptree","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,50803,67722,2019,143
"saccharum",61,483,"sugar maple","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,50458,67724,2019,139
"rubrum",3,483,"red maple","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,49075,67725,2019,125
"lenta",98,483,"sweet birch","Leaves","95% or more","GRSM-Davenport Gap",610,"<800m",0.37,7.4,10.74,20.88,51494,67726,2019,153
